income,debt_ratio,missed_payments,credit_history_months,label
72066.61,0.4155,0,147,1
65080.56,0.3031,0,84,0
156251.53,0.3766,0,51,1
72946.53,0.2393,1,104,0
100510.3,0.2749,1,151,1
36972.2,0.0782,0,181,1
75835.42,0.1556,0,202,1
43245.93,0.312,0,50,0
71535.85,0.2401,0,107,1
81620.16,0.3493,0,286,1
61232.97,0.1816,0,154,1
176892.34,0.3856,1,231,1
113844.74,0.4184,1,265,1
101697.74,0.1289,1,45,1
84451.17,0.4533,0,24,1
132390.66,0.3161,0,69,1
31362.36,0.2324,0,79,0
110926.98,0.3007,0,28,1
38328.16,0.5704,2,234,0
46446.08,0.3486,1,236,1
77082.12,0.1989,0,121,1
104291.91,0.1496,1,264,1
35628.12,0.3575,0,78,1
47541.33,0.2547,2,149,0
62560.5,0.4463,0,126,0
55057.61,0.2862,0,49,0
87931.59,0.2353,0,185,1
281016.15,0.3452,0,68,1
72308.31,0.2719,1,58,0
43008.87,0.3051,1,39,0
33408.69,0.0643,1,374,1
51721.86,0.1189,1,143,1
39217.86,0.3133,1,73,0
73894.78,0.2364,0,15,0
73380.22,0.2912,0,71,1
48609.5,0.2144,1,58,0
146272.96,0.0771,1,94,1
43004.01,0.3586,0,70,0
56741.21,0.3723,1,232,1
79827.49,0.3458,0,152,1
89449.07,0.2074,1,141,1
106394.53,0.3409,0,104,1
72607.49,0.2929,0,127,1
96077.53,0.3117,1,151,1
44386.97,0.1887,1,37,0
90502.87,0.2192,1,67,1
89960.69,0.3142,0,94,1
118278.7,0.3796,0,64,1
28260.03,0.5266,0,30,0
39805.79,0.682,0,29,0
86717.71,0.7452,0,171,0
18158.35,0.3368,2,20,0
74712.51,0.2343,1,210,1
96462.73,0.1991,1,91,0
46195.2,0.2448,0,138,1
49336.26,0.2681,1,57,0
36924.78,0.4396,0,158,0
47349.13,0.1061,0,105,1
47970.63,0.7774,1,46,0
44034.18,0.6279,0,111,0
42960.86,0.3908,1,195,0
53000.03,0.1133,1,53,0
52712.24,0.2787,0,72,0
139157.18,0.6778,0,257,1
50142.12,0.5651,2,94,0
69903.26,0.7126,0,177,1
46184.65,0.2067,0,191,1
45921.19,0.2524,0,137,1
27806.73,0.1087,0,81,1
29521.83,0.2527,1,79,0
34781.84,0.5162,1,92,0
65033.88,0.6756,2,26,0
97175.91,0.223,2,143,1
26795.81,0.3019,1,289,1
46766.17,0.2268,1,138,0
32367.15,0.364,0,20,0
53160.73,0.3007,0,134,1
97158.24,0.0617,0,29,1
48967.05,0.5046,1,162,0
58607.47,0.1991,3,118,0
115249.29,0.5495,0,58,0
73574.62,0.5216,0,97,1
42529.73,0.1586,1,37,0
64312.67,0.6305,2,265,0
41258.11,0.5307,2,118,0
72346.11,0.7092,0,50,0
75501.14,0.2517,1,107,0
32363.23,0.0728,0,79,1
64784.21,0.5152,0,76,1
56788.67,0.5095,0,288,1
76504.5,0.5205,0,57,1
87038.53,0.6569,1,31,0
74224.7,0.1461,0,29,1
52237.87,0.1902,0,71,1
91126.01,0.0878,0,287,1
40421.69,0.1129,0,81,1
33049.61,0.1676,1,109,0
15000.0,0.3236,0,169,0
58013.82,0.2286,0,97,1
41369.7,0.334,0,205,1
71609.96,0.1968,1,82,0
24660.24,0.5559,1,60,0
44746.55,0.6207,0,225,1
73985.28,0.2238,0,153,1
37668.28,0.2474,1,228,0
71981.58,0.5199,3,131,0
46599.25,0.1339,0,66,1
58996.67,0.3353,2,141,0
78262.29,0.1803,0,162,1
91927.79,0.1635,0,172,1
62418.79,0.2345,0,138,1
41510.24,0.2285,1,141,1
48721.83,0.552,0,236,1
79748.24,0.2345,2,64,0
37814.05,0.373,1,63,0
55263.62,0.4534,1,69,0
50329.78,0.4451,0,67,0
57153.0,0.1522,0,18,1
38018.3,0.2657,0,112,0
26020.11,0.3419,1,218,0
75684.92,0.3586,2,195,0
92397.86,0.2221,0,55,0
26729.45,0.6263,1,67,0
70686.99,0.5642,0,151,1
97482.91,0.1203,0,187,1
78288.81,0.3402,2,66,0
49637.33,0.4882,0,66,0
39160.61,0.3922,0,35,0
62096.2,0.3241,0,213,1
66936.74,0.2967,0,170,1
62511.97,0.1939,2,79,0
55212.21,0.3454,2,138,0
36783.58,0.4696,0,115,0
72417.97,0.3125,0,133,1
74004.75,0.223,2,87,0
65536.99,0.6142,0,293,1
62940.63,0.1193,0,151,1
127473.31,0.5773,0,187,1
45208.01,0.1936,1,94,0
106579.43,0.3226,1,75,1
43031.56,0.2802,0,93,0
98619.84,0.1967,0,147,1
104298.83,0.1253,0,128,1
52476.83,0.1866,0,114,1
126428.65,0.1363,1,185,1
73944.21,0.4385,0,112,0
40345.19,0.0777,0,64,0
50596.09,0.142,0,206,1
99682.26,0.253,2,183,0
90706.03,0.5397,1,130,0
37193.22,0.7306,0,262,1
56237.23,0.4105,1,190,0
65616.69,0.3463,0,114,0
47647.14,0.1568,0,240,1
172993.6,0.4522,2,243,1
66512.73,0.3367,1,32,0
58231.66,0.0368,0,195,1
102322.31,0.127,1,108,1
50800.12,0.7285,1,92,0
94215.73,0.5093,1,254,1
28268.98,0.0207,2,164,0
48818.06,0.5028,0,49,0
95997.91,0.3511,0,101,1
121368.78,0.3907,1,158,1
42277.78,0.3625,0,113,0
40117.99,0.3161,0,360,1
77292.4,0.3136,1,75,1
45235.38,0.2126,0,80,1
53057.95,0.5366,1,53,0
88821.34,0.193,1,231,1
46870.98,0.4582,0,163,1
24724.71,0.1088,0,239,1
33339.96,0.2848,0,74,0
60142.98,0.1357,0,110,1
25886.05,0.4204,1,124,0
52379.88,0.4502,0,190,1
32002.09,0.0705,0,23,0
125238.17,0.662,0,116,0
158627.53,0.4939,0,282,1
37190.6,0.4275,0,218,1
67207.59,0.2319,0,328,1
38863.79,0.2988,0,41,0
52094.15,0.2688,0,177,1
134801.85,0.3607,3,122,0
48532.56,0.5222,1,88,0
52642.72,0.2542,0,50,0
39177.65,0.417,1,144,0
100286.38,0.5084,1,313,1
15000.0,0.3276,1,137,0
49057.15,0.5087,1,116,0
58650.49,0.0323,0,119,1
44467.56,0.3541,1,220,0
88308.84,0.1382,0,69,1
102838.21,0.0444,0,110,1
31716.18,0.3211,0,156,1
153594.15,0.5261,1,134,1
31556.46,0.2742,0,46,0
106925.09,0.636,0,128,1
64050.2,0.1627,0,109,1
47730.91,0.461,1,83,0
49800.73,0.1259,1,171,1
58977.97,0.2277,2,164,0
65761.38,0.2379,0,237,1
39574.12,0.3841,1,80,0
53891.44,0.1331,0,79,1
42327.71,0.2243,0,49,1
34656.05,0.5276,1,34,0
41448.61,0.4779,1,82,0
35685.92,0.182,1,75,0
49559.55,0.4835,2,63,0
72737.6,0.3725,0,115,1
63216.44,0.5209,1,29,0
145576.23,0.2658,0,187,1
22143.43,0.5337,0,117,0
73954.36,0.185,0,84,1
60047.37,0.4828,1,60,0
86426.68,0.1926,1,28,0
82653.24,0.1426,0,79,1
55589.73,0.129,0,57,1
64711.43,0.3545,1,53,0
42837.49,0.0432,1,104,1
78917.32,0.1694,1,211,1
25706.67,0.3315,2,72,0
84929.09,0.51,1,162,1
59253.02,0.8175,1,153,0
48089.64,0.221,0,77,1
53925.57,0.4683,1,60,0
55734.89,0.5152,0,65,1
107343.23,0.2394,0,185,1
256548.28,0.2429,1,238,1
103667.29,0.0846,0,127,1
46425.46,0.2489,0,122,1
79491.22,0.2369,0,125,1
81064.31,0.3502,0,269,1
39485.06,0.5933,2,47,0
33949.87,0.0973,0,97,1
58193.19,0.3107,1,259,1
86117.54,0.3349,0,176,1
28989.42,0.4696,0,90,0
43286.49,0.3678,0,168,1
77473.66,0.6154,1,170,0
61008.94,0.6094,1,73,0
113246.61,0.359,0,168,1
31725.77,0.4662,1,97,0
172555.5,0.1956,1,111,1
29968.54,0.1685,1,93,0
24025.63,0.0724,0,166,1
58307.69,0.3726,0,286,1
35935.95,0.3412,0,179,1
58838.99,0.5721,1,72,0
57920.28,0.4289,0,105,1
54825.0,0.4926,0,47,0
40983.1,0.4225,0,100,0
72743.53,0.0845,1,247,1
51906.45,0.1821,1,177,0
98385.55,0.2129,0,67,1
55206.31,0.5339,1,78,0
38789.65,0.457,0,173,1
28015.98,0.2436,0,66,0
55411.96,0.4768,1,150,0
33821.7,0.592,2,45,0
32614.66,0.1953,0,47,1
75913.95,0.5224,1,91,0
26904.49,0.5314,1,122,0
113038.87,0.5023,0,53,1
64335.85,0.4893,0,98,1
58704.45,0.1562,1,78,1
37584.81,0.3467,1,233,1
84454.44,0.6435,3,63,0
59795.92,0.2119,0,172,1
43969.72,0.2476,1,87,0
65507.58,0.6431,0,57,0
28078.14,0.4311,0,182,0
28684.23,0.608,0,114,0
36167.5,0.4869,3,205,0
70072.61,0.517,1,58,0
59786.42,0.5251,0,145,0
95993.97,0.2972,0,84,1
39577.05,0.6046,1,25,0
77543.98,0.6577,0,94,1
56883.37,0.6171,1,210,0
39168.56,0.2854,1,122,0
71209.99,0.3622,1,146,1
58121.72,0.4628,1,119,0
45111.68,0.0388,2,62,0
61016.5,0.3918,0,117,1
56483.92,0.4439,1,82,0
55873.21,0.3661,0,43,0
49728.48,0.3166,0,91,1
33282.04,0.3384,1,87,0
61922.84,0.329,0,166,1
41721.78,0.4225,2,80,0
37829.78,0.0892,2,88,0
53727.76,0.0622,2,44,0
83309.01,0.2607,0,177,1
65089.99,0.7712,0,137,0
47145.13,0.3086,3,173,0
46299.86,0.6241,2,125,0
79707.26,0.3373,0,63,1
20362.88,0.4652,0,145,0
85717.67,0.2924,1,60,1
25762.96,0.4237,2,197,0
31668.14,0.4308,1,127,0
47504.53,0.1295,1,29,1
158983.53,0.3266,0,181,1
127368.37,0.2188,0,57,1
82282.97,0.2894,0,152,1
70294.16,0.1045,1,31,1
25899.41,0.3181,0,190,1
64250.27,0.4349,0,143,1
46763.13,0.4725,0,51,0
41460.6,0.4123,2,50,0
64193.77,0.404,0,54,1
48436.09,0.4604,1,256,1
88537.79,0.3057,0,117,1
25054.79,0.4203,0,65,0
61929.7,0.2549,0,103,1
40312.07,0.913,2,219,0
49794.7,0.3149,1,91,0
68670.97,0.4259,0,117,1
36214.38,0.3262,0,79,0
64466.72,0.4487,0,33,1
54417.87,0.2009,1,110,0
44477.37,0.1212,2,89,0
48447.81,0.6267,0,122,0
55851.5,0.3763,0,254,1
42381.77,0.1528,2,138,0
60065.6,0.2828,1,166,1
52829.26,0.338,0,141,1
45475.22,0.1009,0,49,1
122446.44,0.1561,0,62,1
72175.65,0.0776,0,138,1
50401.67,0.2845,0,31,1
63935.96,0.5841,0,51,0
37719.44,0.1582,0,118,1
49190.35,0.0793,1,115,0
51842.48,0.0714,2,27,0
34164.51,0.4625,0,119,0
71275.6,0.1512,0,61,0
47689.87,0.2959,3,181,0
51023.42,0.6068,0,67,0
46354.61,0.3351,2,118,0
226747.14,0.4119,1,93,1
44436.8,0.169,1,176,1
23602.2,0.3969,1,60,0
29144.77,0.1181,0,44,0
84261.99,0.4723,1,100,0
109251.05,0.3792,0,235,1
44054.87,0.6823,0,281,0
106460.29,0.678,2,169,0
83593.04,0.2038,1,183,1
54980.5,0.2496,0,51,1
53252.45,0.623,1,33,0
64951.21,0.3874,0,51,1
88863.35,0.3607,1,82,1
71595.15,0.4074,0,65,0
44153.89,0.1538,1,146,0
55359.68,0.4134,1,72,0
146030.17,0.436,1,24,1
67040.1,0.5876,0,111,1
88538.83,0.708,0,244,1
76339.69,0.8051,0,266,1
67711.48,0.4383,1,141,0
62875.67,0.3476,0,92,1
89664.1,0.2737,1,152,1
82734.26,0.6173,1,88,0
67423.71,0.2974,0,132,1
43818.3,0.2159,1,48,0
71218.04,0.5726,1,57,0
58095.67,0.7224,1,270,0
52119.0,0.3275,1,111,0
199875.35,0.4157,2,181,0
29954.26,0.7102,0,101,0
92164.54,0.2878,1,108,0
40611.16,0.321,0,209,0
63515.42,0.485,1,213,0
190206.27,0.2869,1,171,1
38829.44,0.327,1,197,0
43228.59,0.2747,1,120,0
59404.12,0.3285,1,260,1
40894.56,0.5752,1,118,0
89127.69,0.2417,1,126,1
47073.32,0.1961,1,99,0
80362.61,0.1729,0,243,1
32920.96,0.054,1,84,0
26553.74,0.6669,0,103,0
54011.74,0.5128,0,144,1
29559.83,0.1202,0,73,0
118565.52,0.1293,2,194,1
30079.18,0.6957,1,17,0
37535.45,0.5352,1,55,0
72123.05,0.317,0,160,1
45988.02,0.4906,2,61,0
30234.09,0.2875,1,42,0
149939.01,0.2513,1,101,1
38149.38,0.448,1,90,0
54813.07,0.4479,0,182,0
54494.95,0.2797,0,203,1
82424.59,0.2449,2,78,0
73722.15,0.5284,0,120,0
41272.0,0.4702,0,104,0
51708.52,0.3562,1,104,0
54061.9,0.1016,0,57,0
83870.71,0.6054,0,91,1
35392.5,0.1648,1,102,0
148471.72,0.0507,0,271,1
42547.12,0.3731,0,53,0
59638.87,0.3233,0,75,1
35525.45,0.2197,0,123,0
33383.88,0.5252,0,44,0
40396.86,0.1897,0,99,0
38687.22,0.2963,2,240,0
49691.26,0.4995,2,52,0
38540.53,0.2683,2,76,0
81879.06,0.3349,1,68,0
42093.86,0.6157,0,51,0
40045.96,0.4935,0,91,0
50169.57,0.0778,0,23,0
93599.24,0.1548,0,62,1
65952.78,0.1036,1,199,1
57247.53,0.322,0,56,0
31417.8,0.3215,0,108,0
35802.79,0.2361,0,171,1
33681.89,0.6658,1,115,0
107805.4,0.2682,0,77,1
76020.13,0.5409,0,137,1
40630.36,0.2421,2,111,0
46445.4,0.5492,0,213,0
41300.07,0.4206,0,157,1
40189.56,0.2358,0,162,1
73654.13,0.1618,0,112,1
52607.22,0.2841,0,149,1
152745.05,0.4908,0,364,1
105099.41,0.4279,0,102,1
107933.02,0.3718,1,119,0
80992.4,0.162,1,185,1
49503.74,0.5129,0,134,0
78355.07,0.286,0,124,0
51175.97,0.3347,0,108,1
124694.77,0.3282,1,90,1
71820.54,0.412,0,154,1
67377.21,0.0526,2,102,1
63397.69,0.272,1,135,1
131021.92,0.3988,0,50,1
31407.83,0.4778,0,134,0
136930.6,0.414,0,226,1
55062.86,0.0694,1,31,0
31800.36,0.2797,1,97,0
42680.85,0.5116,1,56,0
28485.11,0.2886,1,93,0
80349.85,0.0974,0,89,1
37525.21,0.1174,0,63,1
64595.53,0.3153,0,90,1
99747.54,0.2066,1,228,1
44249.19,0.4703,2,190,0
53069.27,0.1024,1,235,1
33305.74,0.7852,1,75,0
50273.8,0.253,1,169,1
190672.13,0.7006,0,94,1
84971.39,0.5043,1,161,0
53149.89,0.2628,0,13,1
45466.92,0.3881,0,114,0
58736.4,0.2339,0,135,1
63482.71,0.3192,1,89,0
49583.76,0.4868,0,81,0
76002.89,0.3851,0,97,1
38985.64,0.3945,2,23,0
38899.07,0.5143,1,65,0
70727.37,0.3904,0,53,0
35387.4,0.1688,1,211,0
83121.42,0.6859,2,131,0
59490.61,0.4086,1,206,0
26303.07,0.1456,0,18,1
62898.31,0.1339,1,72,0
28048.32,0.1084,0,167,1
81798.4,0.5942,3,62,0
53534.34,0.0392,1,181,1
137721.37,0.4516,2,75,0
96963.59,0.5502,0,293,1
37148.86,0.2002,0,62,0
24116.87,0.6285,0,252,0
42625.35,0.2813,1,137,0
34559.36,0.3128,1,82,0
136159.48,0.524,0,194,1
59596.87,0.1599,1,82,0
91129.65,0.5408,0,103,1
52666.56,0.1403,0,179,1
55223.82,0.5766,1,134,0
59001.48,0.5554,0,12,0
98512.89,0.1432,0,95,1
68887.58,0.223,0,52,1
37205.05,0.3204,0,87,0
124259.99,0.5959,0,34,1
52482.39,0.6763,0,216,0
48777.09,0.1015,0,38,1
16759.53,0.3977,0,102,0
79656.57,0.5404,0,166,0
62658.57,0.1492,0,62,1
62627.93,0.4877,1,70,0
49947.56,0.544,0,264,1
46219.26,0.1851,1,70,0
50700.39,0.594,0,95,0
73748.98,0.0984,0,19,0
79825.88,0.3846,0,88,1
53962.02,0.3799,0,150,1
91768.27,0.3124,2,147,0
57783.68,0.3701,0,88,0
47719.63,0.0948,0,88,1
65466.05,0.585,0,148,1
32476.63,0.3156,0,70,0
66484.44,0.3327,2,37,0
29912.09,0.3424,1,90,0
37704.05,0.143,3,152,0
24139.12,0.5842,1,118,0
55337.02,0.1491,1,239,1
123541.84,0.3603,1,96,1
56801.36,0.3098,0,235,1
79986.52,0.4284,0,101,1
172567.07,0.3474,0,169,1
71813.31,0.2025,0,178,1
42431.85,0.1065,1,180,0
45143.16,0.0423,0,90,1
59891.88,0.0865,1,44,1
45035.1,0.4669,0,92,0
46576.94,0.5723,1,109,0
93280.3,0.136,0,79,1
95013.13,0.13,2,82,0
28535.33,0.403,0,65,0
41432.62,0.4119,0,55,0
48591.21,0.3775,0,153,1
78400.85,0.3778,2,23,0
100145.96,0.345,0,53,1
201972.25,0.5072,0,87,1
48554.74,0.5152,0,91,0
49658.36,0.7692,4,133,0
78030.61,0.2204,1,102,0
44046.56,0.097,1,128,0
56194.11,0.0473,1,133,1
49673.8,0.2808,1,204,1
18402.76,0.1176,0,124,0
63288.25,0.2941,1,80,1
55156.92,0.2031,0,350,1
106091.16,0.7188,0,192,1
60022.25,0.794,0,221,1
34042.45,0.3407,0,120,0
53308.74,0.3679,0,103,1
23365.43,0.0971,1,107,0
34720.55,0.2966,0,39,1
79696.24,0.7178,0,70,0
53567.45,0.4516,0,77,1
90683.32,0.4503,1,61,0
24708.4,0.3651,0,37,0
53685.19,0.3443,0,150,1
48340.23,0.9136,1,72,0
92054.11,0.5623,1,68,0
81043.66,0.6948,0,99,0
79938.55,0.3551,1,97,0
119806.66,0.4606,0,105,1
50734.47,0.2016,2,108,0
109183.62,0.4614,0,94,1
37425.49,0.2411,3,158,0
36812.95,0.6645,0,217,0
84013.77,0.5764,0,73,0
30420.34,0.2807,0,152,1
77477.63,0.2337,1,188,1
62667.04,0.3307,0,138,1
96987.15,0.4453,0,45,0
58293.75,0.0588,1,193,1
61403.49,0.1456,0,125,1
75295.02,0.4188,1,139,0
44436.11,0.2939,0,82,1
43573.62,0.7001,1,71,0
74123.9,0.5902,0,136,0
59090.21,0.334,2,174,0
49846.76,0.3407,2,93,0
57684.69,0.3188,2,64,0
122706.64,0.0616,1,75,1
49052.27,0.1513,0,56,1
48416.27,0.1792,0,56,1
27768.29,0.5153,1,77,0
58743.82,0.2108,1,82,0
80466.61,0.2074,2,90,0
87228.74,0.2264,0,100,1
62862.05,0.1005,0,127,1
92053.49,0.2698,0,91,1
83204.25,0.5603,1,73,0
98797.5,0.136,2,54,1
93240.38,0.2731,1,79,1
121356.79,0.2118,2,55,1
55472.24,0.4628,0,158,0
32952.55,0.4817,2,180,0
80714.49,0.5015,1,261,0
85071.63,0.5782,0,28,0
121357.73,0.5222,0,124,1
106572.49,0.3978,1,182,1
143697.06,0.4344,0,76,0
79136.88,0.3448,0,17,0
66367.63,0.6697,0,179,0
32104.7,0.557,0,108,0
68778.29,0.1461,2,72,0
46694.12,0.2678,2,228,0
65852.95,0.0613,1,72,0
61361.07,0.3841,0,218,1
74034.03,0.518,2,34,0
57308.33,0.1484,1,45,0
91195.34,0.3273,1,141,1
17581.11,0.5725,1,217,0
65218.41,0.715,0,81,0
102859.62,0.328,0,90,1
138901.71,0.105,2,106,1
83231.62,0.1061,0,215,1
127796.87,0.3531,1,254,1
64603.33,0.3022,0,115,1
59951.32,0.383,0,98,0
75980.88,0.4026,1,92,1
59788.14,0.4259,1,53,0
42105.73,0.3824,0,132,0
47483.71,0.3891,0,105,0
36298.48,0.3604,0,144,1
75945.38,0.4368,1,101,0
60181.86,0.281,0,129,1
50912.88,0.8739,1,119,0
46397.1,0.2817,0,167,1
75152.55,0.4871,1,134,0
85067.61,0.4204,0,25,1
35999.8,0.5451,1,50,0
33541.61,0.6479,1,54,0
91998.68,0.6182,0,49,1
32247.31,0.3596,2,21,0
76601.28,0.3947,0,56,0
123946.98,0.3242,1,144,1
124076.76,0.566,0,145,1
83453.32,0.3893,2,175,0
82368.99,0.5408,1,30,0
164943.51,0.5244,1,193,1
20942.21,0.4498,3,32,0
48583.97,0.2253,0,50,1
87712.64,0.5306,1,42,0
51442.55,0.1306,0,88,1
104600.15,0.0502,2,185,1
58823.14,0.7033,2,75,0
63531.09,0.158,0,124,1
52912.58,0.0974,0,60,1
47328.6,0.0798,1,65,0
46807.58,0.2598,0,170,1
67644.74,0.3275,0,271,1
42253.64,0.5028,0,137,0
91944.66,0.4029,0,98,1
80334.28,0.4118,1,190,1
98197.63,0.4097,2,179,0
36025.56,0.2455,3,126,0
27868.03,0.1835,1,57,0
59761.47,0.4738,1,23,0
220678.08,0.3734,1,60,1
105851.66,0.2148,0,172,1
46653.31,0.4149,0,137,0
72477.43,0.0707,0,89,1
83067.94,0.2386,1,91,1
32345.34,0.3932,0,44,0
110894.17,0.4338,1,67,0
55528.91,0.1055,0,57,1
57480.07,0.3941,0,31,1
60518.42,0.8198,0,59,0
100211.98,0.3628,1,60,1
42623.8,0.5293,0,71,0
27774.22,0.4993,1,156,0
69239.71,0.1196,1,106,1
23869.43,0.7468,0,115,0
52287.02,0.2419,1,106,0
102139.36,0.6246,1,190,1
77698.58,0.0318,0,118,1
95708.29,0.2146,2,286,1
79154.59,0.551,0,90,0
177132.0,0.0327,1,136,1
45949.22,0.3425,2,339,1
71622.12,0.3102,0,73,1
49160.5,0.1367,1,124,1
92093.59,0.4081,0,93,1
58237.88,0.2271,0,133,1
129764.97,0.3104,0,107,1
47152.05,0.3759,0,208,1
112781.43,0.0921,0,226,1
78191.23,0.4305,1,84,0
59005.89,0.0997,1,130,0
76427.59,0.8673,0,144,0
67343.99,0.0345,1,84,1
70275.58,0.1512,1,139,1
54551.91,0.0973,0,192,1
43664.26,0.5887,0,141,0
51493.87,0.2695,2,118,0
28073.6,0.1713,0,109,1
87454.75,0.1136,0,239,1
34343.78,0.3687,1,100,0
54288.02,0.7213,0,163,0
80147.2,0.3828,0,79,1
87354.39,0.5814,0,20,0
26941.06,0.0948,1,74,0
57449.89,0.2989,1,97,1
73635.69,0.6012,0,127,1
61292.16,0.6024,2,235,0
109626.43,0.4364,1,104,1
41364.86,0.4825,0,130,0
23811.68,0.2277,1,193,0
86219.07,0.2851,0,185,1
47019.2,0.7348,1,168,0
27137.09,0.3587,0,115,0
55752.05,0.443,0,131,0
104167.04,0.3409,0,172,1
33912.41,0.0639,0,54,1
171304.54,0.424,0,104,1
41066.72,0.1862,1,82,0
62265.01,0.4948,1,45,0
34592.44,0.4728,0,90,1
61005.83,0.0738,0,208,1
56376.83,0.3904,2,193,0
30629.77,0.2832,0,54,0
213549.12,0.5831,1,103,1
47910.9,0.5059,0,20,0
47929.76,0.4805,0,204,0
92602.01,0.1347,1,168,1
135457.7,0.3926,1,135,1
99398.93,0.3814,0,171,1
34873.03,0.4506,0,106,0
65924.08,0.2094,0,58,1
25677.81,0.0865,0,130,1
89838.36,0.5205,0,207,1
28686.02,0.3595,2,110,0
41712.64,0.4544,1,57,0
59787.94,0.7311,0,87,0
73148.94,0.5711,0,186,0
53240.75,0.2967,0,134,1
118609.0,0.2792,1,63,0
82905.59,0.3978,0,204,1
80027.54,0.3828,0,70,0
34432.96,0.5029,1,50,0
128632.6,0.0827,1,83,1
41715.19,0.2602,0,80,1
130861.41,0.5351,0,230,1
148744.86,0.5109,1,118,1
75410.02,0.6049,0,26,0
95263.87,0.2408,0,159,1
15000.0,0.4423,0,124,0
54844.05,0.3233,1,59,0
98319.19,0.3233,0,37,1
90765.05,0.6819,0,206,1
34583.24,0.1202,1,61,0
52460.99,0.5203,0,171,0
19122.78,0.5495,0,108,0
72102.7,0.2021,0,37,1
25655.22,0.1505,0,166,1
99579.84,0.0855,0,114,1
101948.82,0.2781,1,26,1
48365.16,0.2755,0,81,1
75703.08,0.1445,0,38,1
54301.42,0.5466,0,152,1
66759.96,0.5887,2,14,0
35729.55,0.1108,1,72,0
79230.9,0.1605,2,57,0
28608.71,0.6613,2,74,0
26279.16,0.3289,0,98,0
56677.48,0.2469,0,93,1
54444.69,0.3177,0,130,1
67679.31,0.318,1,57,1
44699.68,0.6277,0,70,0
139882.95,0.0372,0,226,1
64361.59,0.5512,0,136,1
66489.33,0.6328,1,49,0
65431.25,0.2882,0,109,1
94024.38,0.5415,0,84,1
77591.09,0.5125,1,30,0
73050.63,0.257,0,158,1
83382.43,0.7099,1,115,0
26342.09,0.4113,0,119,0
26793.61,0.2011,0,181,1
57859.54,0.1138,0,123,1
54778.15,0.6612,0,340,0
77723.62,0.4969,1,67,0
60415.9,0.5123,0,62,1
77795.53,0.3783,0,139,1
34182.95,0.4376,0,171,0
59585.35,0.3323,0,81,1
32745.62,0.2056,1,201,0
71259.69,0.3369,2,57,0
25713.51,0.1979,1,15,0
70034.24,0.1425,0,132,1
30913.56,0.44,0,46,0
50383.17,0.6852,1,18,0
89564.78,0.6056,0,90,1
66324.92,0.5572,0,100,0
28551.16,0.364,1,149,0
44241.69,0.4569,0,80,1
30466.4,0.1665,1,208,1
27927.26,0.3739,0,171,0
63129.81,0.7735,1,110,0
77044.18,0.5033,1,40,0
73004.23,0.3071,0,44,1
78525.77,0.2263,0,95,1
59554.08,0.2706,1,152,1
52943.17,0.4486,0,181,1
36942.53,0.4867,0,154,0
49117.18,0.377,0,176,0
33037.32,0.4856,1,75,0
40932.33,0.2142,1,21,0
62318.72,0.4116,2,84,0
56782.72,0.3714,0,174,1
237786.29,0.0453,1,57,1
32675.86,0.3353,0,99,0
56596.68,0.5148,2,36,0
31549.74,0.6863,1,88,0
50286.72,0.4416,1,164,0
51216.04,0.1697,1,66,0
87570.2,0.1902,1,47,0
48905.74,0.3177,3,110,0
54935.01,0.348,0,69,0
49333.41,0.2132,2,74,0
31873.39,0.3289,0,56,1
44647.52,0.4193,2,27,0
50419.26,0.4195,0,98,1
61896.67,0.2436,0,90,1
76997.35,0.1583,1,29,1
53875.52,0.2671,1,157,0
53451.0,0.3233,3,144,0
27601.74,0.0797,0,49,1
76334.52,0.3105,0,243,1
43776.22,0.3329,1,173,0
83801.44,0.1095,2,91,1
108271.58,0.7634,0,68,0
55019.24,0.3666,1,178,1
37779.05,0.3696,0,38,0
59425.91,0.8806,0,50,0
70046.59,0.6238,0,105,0
51948.91,0.5861,1,107,0
46452.37,0.612,0,285,1
77156.38,0.1168,1,131,1
74900.08,0.3294,1,86,0
51234.56,0.1198,0,83,1
28443.37,0.3635,0,97,0
73524.22,0.1543,1,30,0
42391.48,0.761,0,117,0
65936.9,0.804,0,82,0
64088.53,0.4047,2,211,0
25590.43,0.2678,0,63,0
62099.1,0.3562,1,265,1
75473.71,0.3335,1,34,0
79755.31,0.3965,2,49,0
63121.37,0.2339,1,66,0
24594.21,0.3944,3,33,0
106370.81,0.2078,0,87,1
72038.8,0.4697,0,281,1
34839.47,0.3555,2,151,0
42003.43,0.2758,0,87,1
66439.76,0.3273,1,69,0
81300.13,0.3196,1,179,1
48070.15,0.6706,0,275,1
86810.81,0.6654,1,164,0
26722.33,0.3698,2,75,0
37454.92,0.4587,0,28,0
23648.06,0.5358,0,152,0
39981.32,0.1599,2,63,0
118022.99,0.383,2,76,0
151147.43,0.6391,1,88,0
66540.48,0.0714,0,119,1
44923.07,0.3934,0,194,1
54190.56,0.2058,0,156,1
74087.56,0.2982,1,68,0
29633.44,0.4226,1,145,0
46275.84,0.1894,0,131,1
114199.46,0.3417,0,187,1
37400.17,0.2101,1,99,0
42742.06,0.2961,2,67,0
60230.68,0.1893,1,37,0
68010.27,0.3709,0,98,1
45195.29,0.4793,0,178,1
61984.15,0.3069,1,120,1
78713.72,0.0749,0,66,1
144734.07,0.3597,1,95,1
56567.51,0.4,0,108,1
58771.73,0.5346,0,71,1
